,,,Date,2021/07/26 04:47:41 PM
Product, Call/Put, Contract Month (week), Strike Price, Open Interest(A), Average Volume(B), Liquidity Indicator(A/B)
DVO    ,Call,202108  ,775.0,0,0,NA
DVO    ,Call,202108  ,800.0,0,0,NA
DVO    ,Call,202108  ,825.0,0,0,NA
DVO    ,Call,202108  ,850.0,0,0,NA
DVO    ,Call,202108  ,875.0,0,0,NA
DVO    ,Call,202108  ,900.0,0,0,NA
DVO    ,Call,202108  ,925.0,0,0,NA
DVO    ,Call,202108  ,950.0,0,0,NA
DVO    ,Call,202108  ,975.0,0,0,NA
DVO    ,Put,202108  ,1000.0,0,0,NA
DVO    ,Put,202108  ,1050.0,0,0,NA
DVO    ,Put,202108  ,1100.0,0,0,NA
DVO    ,Put,202108  ,1150.0,0,0,NA
DVO    ,Put,202108  ,775.0,0,0,NA
DVO    ,Put,202108  ,800.0,0,0,NA
DVO    ,Put,202108  ,825.0,0,0,NA
DVO    ,Put,202108  ,850.0,0,0,NA
DVO    ,Put,202108  ,875.0,0,0,NA
DVO    ,Put,202108  ,900.0,0,0,NA
DVO    ,Put,202108  ,925.0,0,0,NA
DVO    ,Put,202108  ,950.0,0,0,NA
DVO    ,Put,202108  ,975.0,0,0,NA
DVO    ,Call,202109  ,1000.0,0,0,NA
DVO    ,Call,202109  ,1050.0,0,0,NA
DVO    ,Call,202109  ,1100.0,0,0,NA
DVO    ,Call,202109  ,1200.0,0,0,NA
DVO    ,Call,202109  ,750.0,0,0,NA
DVO    ,Call,202109  ,775.0,0,0,NA
DVO    ,Call,202109  ,800.0,0,0,NA
DVO    ,Call,202109  ,825.0,0,0,NA
DVO    ,Call,202109  ,850.0,0,0,NA
DVO    ,Call,202109  ,875.0,0,0,NA
DVO    ,Call,202109  ,900.0,0,0,NA
DVO    ,Call,202109  ,925.0,0,0,NA
DVO    ,Call,202109  ,950.0,0,0,NA
DVO    ,Call,202109  ,975.0,0,0,NA
DVO    ,Put,202109  ,1000.0,0,0,NA
DVO    ,Put,202109  ,1050.0,0,0,NA
DVO    ,Put,202109  ,1100.0,0,0,NA
DVO    ,Put,202109  ,1200.0,0,0,NA
DVO    ,Put,202109  ,750.0,0,0,NA
DVO    ,Put,202109  ,775.0,0,0,NA
DVO    ,Put,202109  ,800.0,0,0,NA
DVO    ,Put,202109  ,825.0,0,0,NA
DVO    ,Put,202109  ,850.0,0,0,NA
DVO    ,Put,202109  ,875.0,0,0,NA
DVO    ,Put,202109  ,900.0,0,0,NA
DVO    ,Put,202109  ,925.0,0,0,NA
DVO    ,Put,202109  ,950.0,0,0,NA
DVO    ,Put,202109  ,975.0,0,0,NA
DVO    ,Call,202112  ,1000.0,0,0,NA
DVO    ,Call,202112  ,1100.0,0,0,NA
DVO    ,Call,202112  ,1200.0,0,0,NA
DVO    ,Call,202112  ,750.0,0,0,NA
DVO    ,Call,202112  ,800.0,0,0,NA
DVO    ,Call,202112  ,850.0,0,0,NA
DVO    ,Call,202112  ,900.0,0,0,NA
DVO    ,Call,202112  ,950.0,0,0,NA
DVO    ,Put,202112  ,1000.0,0,0,NA
DVO    ,Put,202112  ,1100.0,0,0,NA
DVO    ,Put,202112  ,1200.0,0,0,NA
DVO    ,Put,202112  ,750.0,0,0,NA
DVO    ,Put,202112  ,800.0,0,0,NA
DVO    ,Put,202112  ,850.0,0,0,NA
DVO    ,Put,202112  ,900.0,0,0,NA
DVO    ,Put,202112  ,950.0,0,0,NA
DVO    ,Call,202203  ,1000.0,0,0,NA
DVO    ,Call,202203  ,1100.0,0,0,NA
DVO    ,Call,202203  ,1200.0,0,0,NA
DVO    ,Call,202203  ,750.0,0,0,NA
DVO    ,Call,202203  ,800.0,0,0,NA
DVO    ,Call,202203  ,850.0,0,0,NA
DVO    ,Call,202203  ,900.0,0,0,NA
DVO    ,Call,202203  ,950.0,0,0,NA
DVO    ,Put,202203  ,1000.0,0,0,NA
DVO    ,Put,202203  ,1100.0,0,0,NA
DVO    ,Put,202203  ,1200.0,0,0,NA
DVO    ,Put,202203  ,750.0,0,0,NA
DVO    ,Put,202203  ,800.0,0,0,NA
DVO    ,Put,202203  ,850.0,0,0,NA
DVO    ,Put,202203  ,900.0,0,0,NA
DVO    ,Put,202203  ,950.0,0,0,NA
DVO    ,Call,202206  ,1000.0,0,0,NA
DVO    ,Call,202206  ,1100.0,0,0,NA
DVO    ,Call,202206  ,750.0,0,0,NA
DVO    ,Call,202206  ,800.0,0,0,NA
DVO    ,Call,202206  ,850.0,0,0,NA
DVO    ,Call,202206  ,900.0,0,0,NA
DVO    ,Call,202206  ,950.0,0,0,NA
DVO    ,Put,202206  ,1000.0,0,0,NA
DVO    ,Put,202206  ,1100.0,0,0,NA
DVO    ,Put,202206  ,750.0,0,0,NA
DVO    ,Put,202206  ,800.0,0,0,NA
DVO    ,Put,202206  ,850.0,0,0,NA
DVO    ,Put,202206  ,900.0,0,0,NA
DVO    ,Put,202206  ,950.0,0,0,NA
DWO    ,Call,202108  ,100.0,2,0,9999.99
DWO    ,Call,202108  ,105.0,0,0,NA
DWO    ,Call,202108  ,110.0,0,0,NA
DWO    ,Call,202108  ,115.0,0,0,NA
DWO    ,Call,202108  ,120.0,0,0,NA
DWO    ,Call,202108  ,67.5,0,0,NA
DWO    ,Call,202108  ,70.0,0,0,NA
DWO    ,Call,202108  ,72.5,0,0,NA
DWO    ,Call,202108  ,75.0,0,0,NA
DWO    ,Call,202108  ,77.5,0,0,NA
DWO    ,Call,202108  ,80.0,0,0,NA
DWO    ,Call,202108  ,82.5,0,0,NA
DWO    ,Call,202108  ,85.0,0,0,NA
DWO    ,Call,202108  ,87.5,0,0,NA
DWO    ,Call,202108  ,90.0,0,0,NA
DWO    ,Call,202108  ,92.5,0,0,NA
DWO    ,Call,202108  ,95.0,0,0,NA
DWO    ,Call,202108  ,97.5,0,0,NA
DWO    ,Put,202108  ,100.0,0,0,NA
DWO    ,Put,202108  ,105.0,0,0,NA
DWO    ,Put,202108  ,110.0,0,0,NA
DWO    ,Put,202108  ,115.0,0,0,NA
DWO    ,Put,202108  ,120.0,0,0,NA
DWO    ,Put,202108  ,67.5,0,0,NA
DWO    ,Put,202108  ,70.0,0,0,NA
DWO    ,Put,202108  ,72.5,0,0,NA
DWO    ,Put,202108  ,75.0,0,0,NA
DWO    ,Put,202108  ,77.5,0,0,NA
DWO    ,Put,202108  ,80.0,0,0,NA
DWO    ,Put,202108  ,82.5,0,0,NA
DWO    ,Put,202108  ,85.0,0,0,NA
DWO    ,Put,202108  ,87.5,0,0,NA
DWO    ,Put,202108  ,90.0,0,0,NA
DWO    ,Put,202108  ,92.5,0,0,NA
DWO    ,Put,202108  ,95.0,0,0,NA
DWO    ,Put,202108  ,97.5,0,0,NA
DWO    ,Call,202109  ,100.0,0,0,NA
DWO    ,Call,202109  ,105.0,0,0,NA
DWO    ,Call,202109  ,110.0,0,0,NA
DWO    ,Call,202109  ,115.0,0,0,NA
DWO    ,Call,202109  ,120.0,0,0,NA
DWO    ,Call,202109  ,55.0,0,0,NA
DWO    ,Call,202109  ,60.0,0,0,NA
DWO    ,Call,202109  ,65.0,0,0,NA
DWO    ,Call,202109  ,70.0,0,0,NA
DWO    ,Call,202109  ,75.0,0,0,NA
DWO    ,Call,202109  ,80.0,0,0,NA
DWO    ,Call,202109  ,82.5,0,0,NA
DWO    ,Call,202109  ,85.0,0,0,NA
DWO    ,Call,202109  ,87.5,0,0,NA
DWO    ,Call,202109  ,90.0,0,0,NA
DWO    ,Call,202109  ,92.5,0,0,NA
DWO    ,Call,202109  ,95.0,0,0,NA
DWO    ,Call,202109  ,97.5,0,0,NA
DWO    ,Put,202109  ,100.0,0,0,NA
DWO    ,Put,202109  ,105.0,0,0,NA
DWO    ,Put,202109  ,110.0,0,0,NA
DWO    ,Put,202109  ,115.0,0,0,NA
DWO    ,Put,202109  ,120.0,0,0,NA
DWO    ,Put,202109  ,55.0,0,0,NA
DWO    ,Put,202109  ,60.0,0,0,NA
DWO    ,Put,202109  ,65.0,0,0,NA
DWO    ,Put,202109  ,70.0,0,0,NA
DWO    ,Put,202109  ,75.0,0,0,NA
DWO    ,Put,202109  ,80.0,0,0,NA
DWO    ,Put,202109  ,82.5,0,0,NA
DWO    ,Put,202109  ,85.0,0,0,NA
DWO    ,Put,202109  ,87.5,0,0,NA
DWO    ,Put,202109  ,90.0,0,0,NA
DWO    ,Put,202109  ,92.5,0,0,NA
DWO    ,Put,202109  ,95.0,0,0,NA
DWO    ,Put,202109  ,97.5,0,0,NA
DWO    ,Call,202112  ,100.0,0,0,NA
DWO    ,Call,202112  ,110.0,0,0,NA
DWO    ,Call,202112  ,120.0,0,0,NA
DWO    ,Call,202112  ,55.0,0,0,NA
DWO    ,Call,202112  ,60.0,0,0,NA
DWO    ,Call,202112  ,65.0,0,0,NA
DWO    ,Call,202112  ,70.0,0,0,NA
DWO    ,Call,202112  ,75.0,0,0,NA
DWO    ,Call,202112  ,80.0,0,0,NA
DWO    ,Call,202112  ,85.0,0,0,NA
DWO    ,Call,202112  ,90.0,0,0,NA
DWO    ,Call,202112  ,95.0,0,0,NA
DWO    ,Put,202112  ,100.0,0,0,NA
DWO    ,Put,202112  ,110.0,0,0,NA
DWO    ,Put,202112  ,120.0,0,0,NA
DWO    ,Put,202112  ,55.0,0,0,NA
DWO    ,Put,202112  ,60.0,0,0,NA
DWO    ,Put,202112  ,65.0,0,0,NA
DWO    ,Put,202112  ,70.0,0,0,NA
DWO    ,Put,202112  ,75.0,0,0,NA
DWO    ,Put,202112  ,80.0,0,0,NA
DWO    ,Put,202112  ,85.0,0,0,NA
DWO    ,Put,202112  ,90.0,0,0,NA
DWO    ,Put,202112  ,95.0,0,0,NA
DWO    ,Call,202203  ,100.0,0,0,NA
DWO    ,Call,202203  ,110.0,0,0,NA
DWO    ,Call,202203  ,120.0,0,0,NA
DWO    ,Call,202203  ,65.0,0,0,NA
DWO    ,Call,202203  ,70.0,0,0,NA
DWO    ,Call,202203  ,75.0,0,0,NA
DWO    ,Call,202203  ,80.0,0,0,NA
DWO    ,Call,202203  ,85.0,0,0,NA
DWO    ,Call,202203  ,90.0,0,0,NA
DWO    ,Call,202203  ,95.0,0,0,NA
DWO    ,Put,202203  ,100.0,0,0,NA
DWO    ,Put,202203  ,110.0,0,0,NA
DWO    ,Put,202203  ,120.0,0,0,NA
DWO    ,Put,202203  ,65.0,0,0,NA
DWO    ,Put,202203  ,70.0,0,0,NA
DWO    ,Put,202203  ,75.0,0,0,NA
DWO    ,Put,202203  ,80.0,0,0,NA
DWO    ,Put,202203  ,85.0,0,0,NA
DWO    ,Put,202203  ,90.0,0,0,NA
DWO    ,Put,202203  ,95.0,0,0,NA
DWO    ,Call,202206  ,100.0,0,0,NA
DWO    ,Call,202206  ,110.0,0,0,NA
DWO    ,Call,202206  ,120.0,0,0,NA
DWO    ,Call,202206  ,80.0,0,0,NA
DWO    ,Call,202206  ,85.0,0,0,NA
DWO    ,Call,202206  ,90.0,0,0,NA
DWO    ,Call,202206  ,95.0,0,0,NA
DWO    ,Put,202206  ,100.0,0,0,NA
DWO    ,Put,202206  ,110.0,0,0,NA
DWO    ,Put,202206  ,120.0,0,0,NA
DWO    ,Put,202206  ,80.0,0,0,NA
DWO    ,Put,202206  ,85.0,0,0,NA
DWO    ,Put,202206  ,90.0,0,0,NA
DWO    ,Put,202206  ,95.0,0,0,NA
DXO    ,Call,202108  ,23.5,0,0,NA
DXO    ,Call,202108  ,24.0,0,0,NA
DXO    ,Call,202108  ,24.5,0,0,NA
DXO    ,Call,202108  ,25.0,0,0,NA
DXO    ,Call,202108  ,26.0,0,0,NA
DXO    ,Call,202108  ,27.0,0,0,NA
DXO    ,Call,202108  ,28.0,0,0,NA
DXO    ,Call,202108  ,29.0,0,0,NA
DXO    ,Call,202108  ,30.0,0,0,NA
DXO    ,Call,202108  ,31.0,0,0,NA
DXO    ,Call,202108  ,32.0,0,0,NA
DXO    ,Call,202108  ,33.0,0,0,NA
DXO    ,Call,202108  ,34.0,0,0,NA
DXO    ,Put,202108  ,23.5,0,0,NA
DXO    ,Put,202108  ,24.0,0,0,NA
DXO    ,Put,202108  ,24.5,0,0,NA
DXO    ,Put,202108  ,25.0,0,0,NA
DXO    ,Put,202108  ,26.0,0,0,NA
DXO    ,Put,202108  ,27.0,0,0,NA
DXO    ,Put,202108  ,28.0,0,0,NA
DXO    ,Put,202108  ,29.0,0,0,NA
DXO    ,Put,202108  ,30.0,0,0,NA
DXO    ,Put,202108  ,31.0,0,0,NA
DXO    ,Put,202108  ,32.0,0,0,NA
DXO    ,Put,202108  ,33.0,0,0,NA
DXO    ,Put,202108  ,34.0,0,0,NA
DXO    ,Call,202109  ,23.5,0,0,NA
DXO    ,Call,202109  ,24.0,0,0,NA
DXO    ,Call,202109  ,24.5,0,0,NA
DXO    ,Call,202109  ,25.0,0,0,NA
DXO    ,Call,202109  ,26.0,0,0,NA
DXO    ,Call,202109  ,27.0,0,0,NA
DXO    ,Call,202109  ,28.0,0,0,NA
DXO    ,Call,202109  ,29.0,0,0,NA
DXO    ,Call,202109  ,30.0,0,0,NA
DXO    ,Call,202109  ,31.0,0,0,NA
DXO    ,Call,202109  ,32.0,0,0,NA
DXO    ,Call,202109  ,33.0,0,0,NA
DXO    ,Call,202109  ,34.0,0,0,NA
DXO    ,Put,202109  ,23.5,0,0,NA
DXO    ,Put,202109  ,24.0,0,0,NA
DXO    ,Put,202109  ,24.5,0,0,NA
DXO    ,Put,202109  ,25.0,0,0,NA
DXO    ,Put,202109  ,26.0,0,0,NA
DXO    ,Put,202109  ,27.0,0,0,NA
DXO    ,Put,202109  ,28.0,0,0,NA
DXO    ,Put,202109  ,29.0,0,0,NA
DXO    ,Put,202109  ,30.0,0,0,NA
DXO    ,Put,202109  ,31.0,0,0,NA
DXO    ,Put,202109  ,32.0,0,0,NA
DXO    ,Put,202109  ,33.0,0,0,NA
DXO    ,Put,202109  ,34.0,0,0,NA
DXO    ,Call,202112  ,23.0,0,0,NA
DXO    ,Call,202112  ,24.0,0,0,NA
DXO    ,Call,202112  ,25.0,0,0,NA
DXO    ,Call,202112  ,26.0,0,0,NA
DXO    ,Call,202112  ,28.0,0,0,NA
DXO    ,Call,202112  ,30.0,0,0,NA
DXO    ,Call,202112  ,32.0,0,0,NA
DXO    ,Call,202112  ,34.0,0,0,NA
DXO    ,Put,202112  ,23.0,0,0,NA
DXO    ,Put,202112  ,24.0,0,0,NA
DXO    ,Put,202112  ,25.0,0,0,NA
DXO    ,Put,202112  ,26.0,0,0,NA
DXO    ,Put,202112  ,28.0,0,0,NA
DXO    ,Put,202112  ,30.0,0,0,NA
DXO    ,Put,202112  ,32.0,0,0,NA
DXO    ,Put,202112  ,34.0,0,0,NA
DXO    ,Call,202203  ,23.0,0,0,NA
DXO    ,Call,202203  ,24.0,0,0,NA
DXO    ,Call,202203  ,25.0,0,0,NA
DXO    ,Call,202203  ,26.0,0,0,NA
DXO    ,Call,202203  ,28.0,0,0,NA
DXO    ,Call,202203  ,30.0,0,0,NA
DXO    ,Call,202203  ,32.0,0,0,NA
DXO    ,Call,202203  ,34.0,0,0,NA
DXO    ,Put,202203  ,23.0,0,0,NA
DXO    ,Put,202203  ,24.0,0,0,NA
DXO    ,Put,202203  ,25.0,0,0,NA
DXO    ,Put,202203  ,26.0,0,0,NA
DXO    ,Put,202203  ,28.0,0,0,NA
DXO    ,Put,202203  ,30.0,0,0,NA
DXO    ,Put,202203  ,32.0,0,0,NA
DXO    ,Put,202203  ,34.0,0,0,NA
DXO    ,Call,202206  ,23.0,0,0,NA
DXO    ,Call,202206  ,24.0,0,0,NA
DXO    ,Call,202206  ,25.0,0,0,NA
DXO    ,Call,202206  ,26.0,0,0,NA
DXO    ,Call,202206  ,28.0,0,0,NA
DXO    ,Call,202206  ,30.0,0,0,NA
DXO    ,Call,202206  ,32.0,0,0,NA
DXO    ,Call,202206  ,34.0,0,0,NA
DXO    ,Put,202206  ,23.0,0,0,NA
DXO    ,Put,202206  ,24.0,0,0,NA
DXO    ,Put,202206  ,25.0,0,0,NA
DXO    ,Put,202206  ,26.0,0,0,NA
DXO    ,Put,202206  ,28.0,0,0,NA
DXO    ,Put,202206  ,30.0,0,0,NA
DXO    ,Put,202206  ,32.0,0,0,NA
DXO    ,Put,202206  ,34.0,0,0,NA
GIO    ,Call,202108  ,120.0,0,0,NA
GIO    ,Call,202108  ,125.0,0,0,NA
GIO    ,Call,202108  ,130.0,0,0,NA
GIO    ,Call,202108  ,135.0,0,0,NA
GIO    ,Call,202108  ,140.0,0,0,NA
GIO    ,Call,202108  ,145.0,0,0,NA
GIO    ,Call,202108  ,150.0,0,0,NA
GIO    ,Call,202108  ,155.0,0,0,NA
GIO    ,Call,202108  ,160.0,0,0,NA
GIO    ,Call,202108  ,165.0,0,0,NA
GIO    ,Call,202108  ,170.0,0,0,NA
GIO    ,Call,202108  ,175.0,0,0,NA
GIO    ,Call,202108  ,180.0,0,0,NA
GIO    ,Call,202108  ,185.0,0,0,NA
GIO    ,Call,202108  ,190.0,0,0,NA
GIO    ,Call,202108  ,195.0,0,0,NA
GIO    ,Call,202108  ,200.0,0,0,NA
GIO    ,Call,202108  ,205.0,0,0,NA
GIO    ,Call,202108  ,210.0,0,0,NA
GIO    ,Put,202108  ,120.0,0,0,NA
GIO    ,Put,202108  ,125.0,0,0,NA
GIO    ,Put,202108  ,130.0,0,0,NA
GIO    ,Put,202108  ,135.0,0,0,NA
GIO    ,Put,202108  ,140.0,0,0,NA
GIO    ,Put,202108  ,145.0,0,0,NA
GIO    ,Put,202108  ,150.0,0,0,NA
GIO    ,Put,202108  ,155.0,0,0,NA
GIO    ,Put,202108  ,160.0,0,0,NA
GIO    ,Put,202108  ,165.0,0,0,NA
GIO    ,Put,202108  ,170.0,0,0,NA
GIO    ,Put,202108  ,175.0,0,0,NA
GIO    ,Put,202108  ,180.0,0,0,NA
GIO    ,Put,202108  ,185.0,0,0,NA
GIO    ,Put,202108  ,190.0,0,0,NA
GIO    ,Put,202108  ,195.0,0,0,NA
GIO    ,Put,202108  ,200.0,0,0,NA
GIO    ,Put,202108  ,205.0,0,0,NA
GIO    ,Put,202108  ,210.0,0,0,NA
GIO    ,Call,202109  ,100.0,0,0,NA
GIO    ,Call,202109  ,110.0,0,0,NA
GIO    ,Call,202109  ,120.0,0,0,NA
GIO    ,Call,202109  ,125.0,0,0,NA
GIO    ,Call,202109  ,130.0,0,0,NA
GIO    ,Call,202109  ,135.0,0,0,NA
GIO    ,Call,202109  ,140.0,0,0,NA
GIO    ,Call,202109  ,145.0,0,0,NA
GIO    ,Call,202109  ,150.0,0,0,NA
GIO    ,Call,202109  ,155.0,0,0,NA
GIO    ,Call,202109  ,160.0,0,0,NA
GIO    ,Call,202109  ,165.0,0,0,NA
GIO    ,Call,202109  ,170.0,0,0,NA
GIO    ,Call,202109  ,180.0,0,0,NA
GIO    ,Call,202109  ,190.0,0,0,NA
GIO    ,Call,202109  ,200.0,0,0,NA
GIO    ,Call,202109  ,210.0,0,0,NA
GIO    ,Call,202109  ,220.0,0,0,NA
GIO    ,Call,202109  ,230.0,0,0,NA
GIO    ,Call,202109  ,95.0,0,0,NA
GIO    ,Put,202109  ,100.0,0,0,NA
GIO    ,Put,202109  ,110.0,0,0,NA
GIO    ,Put,202109  ,120.0,0,0,NA
GIO    ,Put,202109  ,125.0,0,0,NA
GIO    ,Put,202109  ,130.0,0,0,NA
GIO    ,Put,202109  ,135.0,0,0,NA
GIO    ,Put,202109  ,140.0,0,0,NA
GIO    ,Put,202109  ,145.0,0,0,NA
GIO    ,Put,202109  ,150.0,0,0,NA
GIO    ,Put,202109  ,155.0,0,0,NA
GIO    ,Put,202109  ,160.0,0,0,NA
GIO    ,Put,202109  ,165.0,0,0,NA
GIO    ,Put,202109  ,170.0,0,0,NA
GIO    ,Put,202109  ,180.0,0,0,NA
GIO    ,Put,202109  ,190.0,0,0,NA
GIO    ,Put,202109  ,200.0,0,0,NA
GIO    ,Put,202109  ,210.0,0,0,NA
GIO    ,Put,202109  ,220.0,0,0,NA
GIO    ,Put,202109  ,230.0,0,0,NA
GIO    ,Put,202109  ,95.0,0,0,NA
GIO    ,Call,202112  ,100.0,0,0,NA
GIO    ,Call,202112  ,110.0,0,0,NA
GIO    ,Call,202112  ,120.0,0,0,NA
GIO    ,Call,202112  ,130.0,0,0,NA
GIO    ,Call,202112  ,140.0,0,0,NA
GIO    ,Call,202112  ,150.0,0,0,NA
GIO    ,Call,202112  ,160.0,0,0,NA
GIO    ,Call,202112  ,170.0,0,0,NA
GIO    ,Call,202112  ,180.0,0,0,NA
GIO    ,Call,202112  ,190.0,0,0,NA
GIO    ,Call,202112  ,200.0,0,0,NA
GIO    ,Call,202112  ,210.0,0,0,NA
GIO    ,Call,202112  ,220.0,0,0,NA
GIO    ,Call,202112  ,230.0,0,0,NA
GIO    ,Put,202112  ,100.0,0,0,NA
GIO    ,Put,202112  ,110.0,0,0,NA
GIO    ,Put,202112  ,120.0,0,0,NA
GIO    ,Put,202112  ,130.0,0,0,NA
GIO    ,Put,202112  ,140.0,0,0,NA
GIO    ,Put,202112  ,150.0,0,0,NA
GIO    ,Put,202112  ,160.0,0,0,NA
GIO    ,Put,202112  ,170.0,0,0,NA
GIO    ,Put,202112  ,180.0,0,0,NA
GIO    ,Put,202112  ,190.0,0,0,NA
GIO    ,Put,202112  ,200.0,0,0,NA
GIO    ,Put,202112  ,210.0,0,0,NA
GIO    ,Put,202112  ,220.0,0,0,NA
GIO    ,Put,202112  ,230.0,0,0,NA
GIO    ,Call,202203  ,120.0,0,0,NA
GIO    ,Call,202203  ,130.0,0,0,NA
GIO    ,Call,202203  ,140.0,0,0,NA
GIO    ,Call,202203  ,150.0,0,0,NA
GIO    ,Call,202203  ,160.0,0,0,NA
GIO    ,Call,202203  ,170.0,0,0,NA
GIO    ,Call,202203  ,180.0,0,0,NA
GIO    ,Call,202203  ,190.0,0,0,NA
GIO    ,Call,202203  ,200.0,0,0,NA
GIO    ,Call,202203  ,210.0,0,0,NA
GIO    ,Call,202203  ,220.0,0,0,NA
GIO    ,Call,202203  ,230.0,0,0,NA
GIO    ,Put,202203  ,120.0,0,0,NA
GIO    ,Put,202203  ,130.0,0,0,NA
GIO    ,Put,202203  ,140.0,0,0,NA
GIO    ,Put,202203  ,150.0,0,0,NA
GIO    ,Put,202203  ,160.0,0,0,NA
GIO    ,Put,202203  ,170.0,0,0,NA
GIO    ,Put,202203  ,180.0,0,0,NA
GIO    ,Put,202203  ,190.0,0,0,NA
GIO    ,Put,202203  ,200.0,0,0,NA
GIO    ,Put,202203  ,210.0,0,0,NA
GIO    ,Put,202203  ,220.0,0,0,NA
GIO    ,Put,202203  ,230.0,0,0,NA
GIO    ,Call,202206  ,120.0,0,0,NA
GIO    ,Call,202206  ,130.0,0,0,NA
GIO    ,Call,202206  ,140.0,0,0,NA
GIO    ,Call,202206  ,150.0,0,0,NA
GIO    ,Call,202206  ,160.0,0,0,NA
GIO    ,Call,202206  ,170.0,0,0,NA
GIO    ,Put,202206  ,120.0,0,0,NA
GIO    ,Put,202206  ,130.0,0,0,NA
GIO    ,Put,202206  ,140.0,0,0,NA
GIO    ,Put,202206  ,150.0,0,0,NA
GIO    ,Put,202206  ,160.0,0,0,NA
GIO    ,Put,202206  ,170.0,0,0,NA
GXO    ,Call,202108  ,150.0,0,0,NA
GXO    ,Call,202108  ,155.0,0,0,NA
GXO    ,Call,202108  ,160.0,0,0,NA
GXO    ,Call,202108  ,165.0,0,0,NA
GXO    ,Call,202108  ,170.0,0,0,NA
GXO    ,Call,202108  ,175.0,0,0,NA
GXO    ,Call,202108  ,180.0,0,0,NA
GXO    ,Call,202108  ,185.0,0,0,NA
GXO    ,Call,202108  ,190.0,0,0,NA
GXO    ,Call,202108  ,195.0,0,0,NA
GXO    ,Call,202108  ,200.0,0,0,NA
GXO    ,Call,202108  ,205.0,0,0,NA
GXO    ,Call,202108  ,210.0,0,0,NA
GXO    ,Call,202108  ,215.0,0,0,NA
GXO    ,Call,202108  ,220.0,0,0,NA
GXO    ,Put,202108  ,150.0,0,0,NA
GXO    ,Put,202108  ,155.0,0,0,NA
GXO    ,Put,202108  ,160.0,0,0,NA
GXO    ,Put,202108  ,165.0,0,0,NA
GXO    ,Put,202108  ,170.0,0,0,NA
GXO    ,Put,202108  ,175.0,0,0,NA
GXO    ,Put,202108  ,180.0,0,0,NA
GXO    ,Put,202108  ,185.0,0,0,NA
GXO    ,Put,202108  ,190.0,0,0,NA
GXO    ,Put,202108  ,195.0,0,0,NA
GXO    ,Put,202108  ,200.0,0,0,NA
GXO    ,Put,202108  ,205.0,0,0,NA
GXO    ,Put,202108  ,210.0,0,0,NA
GXO    ,Put,202108  ,215.0,0,0,NA
GXO    ,Put,202108  ,220.0,0,0,NA
GXO    ,Call,202109  ,140.0,0,0,NA
GXO    ,Call,202109  ,150.0,0,0,NA
GXO    ,Call,202109  ,155.0,0,0,NA
GXO    ,Call,202109  ,160.0,0,0,NA
GXO    ,Call,202109  ,165.0,0,0,NA
GXO    ,Call,202109  ,170.0,0,0,NA
GXO    ,Call,202109  ,175.0,0,0,NA
GXO    ,Call,202109  ,180.0,0,0,NA
GXO    ,Call,202109  ,185.0,0,0,NA
GXO    ,Call,202109  ,190.0,0,0,NA
GXO    ,Call,202109  ,195.0,0,0,NA
GXO    ,Call,202109  ,200.0,0,0,NA
GXO    ,Call,202109  ,205.0,0,0,NA
GXO    ,Call,202109  ,210.0,0,0,NA
GXO    ,Call,202109  ,215.0,0,0,NA
GXO    ,Call,202109  ,220.0,0,0,NA
GXO    ,Call,202109  ,230.0,0,0,NA
GXO    ,Call,202109  ,240.0,0,0,NA
GXO    ,Call,202109  ,250.0,0,0,NA
GXO    ,Put,202109  ,140.0,0,0,NA
GXO    ,Put,202109  ,150.0,0,0,NA
GXO    ,Put,202109  ,155.0,0,0,NA
GXO    ,Put,202109  ,160.0,0,0,NA
GXO    ,Put,202109  ,165.0,0,0,NA
GXO    ,Put,202109  ,170.0,0,0,NA
GXO    ,Put,202109  ,175.0,0,0,NA
GXO    ,Put,202109  ,180.0,0,0,NA
GXO    ,Put,202109  ,185.0,0,0,NA
GXO    ,Put,202109  ,190.0,0,0,NA
GXO    ,Put,202109  ,195.0,0,0,NA
GXO    ,Put,202109  ,200.0,0,0,NA
GXO    ,Put,202109  ,205.0,0,0,NA
GXO    ,Put,202109  ,210.0,0,0,NA
GXO    ,Put,202109  ,215.0,0,0,NA
GXO    ,Put,202109  ,220.0,0,0,NA
GXO    ,Put,202109  ,230.0,0,0,NA
GXO    ,Put,202109  ,240.0,0,0,NA
GXO    ,Put,202109  ,250.0,0,0,NA
GXO    ,Call,202112  ,140.0,0,0,NA
GXO    ,Call,202112  ,150.0,0,0,NA
GXO    ,Call,202112  ,160.0,0,0,NA
GXO    ,Call,202112  ,170.0,0,0,NA
GXO    ,Call,202112  ,180.0,0,0,NA
GXO    ,Call,202112  ,190.0,0,0,NA
GXO    ,Call,202112  ,200.0,0,0,NA
GXO    ,Call,202112  ,210.0,0,0,NA
GXO    ,Call,202112  ,220.0,0,0,NA
GXO    ,Call,202112  ,230.0,0,0,NA
GXO    ,Call,202112  ,240.0,0,0,NA
GXO    ,Call,202112  ,250.0,0,0,NA
GXO    ,Put,202112  ,140.0,0,0,NA
GXO    ,Put,202112  ,150.0,0,0,NA
GXO    ,Put,202112  ,160.0,0,0,NA
GXO    ,Put,202112  ,170.0,0,0,NA
GXO    ,Put,202112  ,180.0,0,0,NA
GXO    ,Put,202112  ,190.0,0,0,NA
GXO    ,Put,202112  ,200.0,0,0,NA
